Hour,Electric Load (kW)
7747,664.971
7748,656.178
7749,625.259
7750,626.705
7751,598.708
7752,604.427
7753,612.328
7754,614.985
7755,622.228
7756,632.565
7757,772.534
7758,776.573
7759,1057.298
7760,1202.346
7761,1246.33
7762,1284.796
7763,1295.35
7764,1295.743
7765,1254.014
7766,1288.07
7767,1290.391
7768,1291.789
7769,1289.634
7770,1285.585
7771,940.341
7772,930.28
7773,766.991
7774,733.138
7775,623.198
7776,622.594
7777,608.131
7778,614.647
7779,624.77
7780,634.36
7781,769.907
7782,765.717
7783,1037.984
7784,1178.254
7785,1223.503
7786,1264.817
7787,1276.332
7788,1277.565
7789,1236.161
7790,1271.605
7791,1273.887
7792,1275.843
7793,1275.702
7794,1272.866
7795,925.256
7796,915.905
7797,755.152
7798,723.728
7799,612.213
7800,605.708
7801,586.689
7802,585.222
7803,587.285
7804,589.195
7805,720.922
7806,720.65
7807,1004.071
7808,1142.73
7809,1184.762
7810,1220.195
7811,1226.215
7812,1223.499
7813,1181.237
7814,1215.901
7815,1217.479
7816,1219.026
7817,1232.523
7818,1249.964
7819,918.844
7820,912.622
7821,744.489
7822,703.711
7823,588.919
7824,588.639
7825,558.345
7826,558.065
7827,558.546
7828,559.2
7829,592.05
7830,591.313
7831,686.354
7832,672.656
7833,758.013
7834,750.981
7835,758.945
7836,760.425
7837,759.672
7838,752.603
7839,753.047
7840,753.572
7841,733.404
7842,696.028
7843,642.103
7844,634.268
7845,601.901
7846,600.644
7847,569.62
7848,570.749
7849,575.18
7850,574.083
7851,573.924
7852,574.097
7853,712.765
7854,715.026
7855,1000.852
7856,1138.787
7857,1188.363
7858,1232.776
7859,1251.9
7860,1265.304
7861,1236.328
7862,1277.468
7863,1280.766
7864,1282.933
7865,1290.898
7866,1298.175
7867,958.962
7868,941.577
7869,764.758
7870,716.644
7871,597.275
7872,593.198
7873,577.368
7874,575.499
7875,574.024
7876,572.896
7877,605.241
7878,605.298
7879,701.41
7880,825.68
7881,837.901
7882,958.99
7883,967.474
7884,968.671
7885,936.569
7886,929.202
7887,929.32
7888,840.94
7889,855.605
7890,833.993
7891,780.769
7892,777.019
7893,639.356
7894,633.961
7895,595.649
7896,591.483
7897,560.349
7898,559.313
7899,558.513
7900,558.259
7901,592.643
7902,597.129
7903,696.555
7904,680.116
7905,758.341
7906,750.221
7907,759.52
7908,767.567
7909,781.989
7910,787.616
7911,796.912
7912,806.346
7913,785.017
7914,739.457
7915,682.604
7916,673.137
7917,640.651
7918,640.774
7919,615.756
7920,622.655
7921,633.201
7922,635.752
7923,634.683
7924,634.142
7925,767.24
7926,771.222
7927,1056.095
7928,1191.94
7929,1233.458
7930,1269.267
7931,1279.479
7932,1281.941
7933,1242.017
7934,1276.865
7935,1277.828
7936,1278.582
7937,1279.379
7938,1280.421
7939,940.517
7940,924.707
7941,754.838
7942,714.01
7943,602.576
7944,603.414
7945,590.581
7946,589.121
7947,586.169
7948,584.204
7949,719.526
7950,720.587
7951,1003.39
7952,1140.828
7953,1186.424
7954,1228.628
7955,1245.539
7956,1253.059
7957,1221.066
7958,1256.092
7959,1248.952
7960,1242.907
7961,1245.407
7962,1254.153
7963,916.968
7964,907.061
7965,739.023
7966,698.873
7967,587.481
7968,589.637
7969,578.055
7970,578.009
7971,577.745
7972,577.581
7973,710.533
7974,712.378
7975,996.939
7976,1134.326
7977,1177.889
7978,1215.331
7979,1225.916
7980,1229.549
7981,1191.562
7982,1229.544
7983,1233.595
7984,1237.544
7985,1249.075
7986,1263.942
7987,929.889
7988,923.983
7989,755.597
7990,716.284
7991,602.059
7992,599.137
7993,583.544
7994,582.811
7995,585.546
7996,588.893
7997,721.083
7998,720.376
7999,1004.272
8000,1137.812
8001,1179.294
8002,1217.382
8003,1228.923
8004,1238.888
8005,1207.134
8006,1245.369
8007,1243.061
8008,1238.466
8009,1246.167
8010,1260.042
8011,919.801
8012,908.43
8013,739.556
8014,698.877
8015,585.262
8016,585.63
8017,572.736
8018,572.365
8019,572.063
8020,573.836
8021,710.227
8022,711.684
8023,997.241
8024,1136.212
8025,1177.282
8026,1213.279
8027,1224.009
8028,1227.208
8029,1186.802
8030,1223.299
8031,1224.82
8032,1224.51
8033,1234.557
8034,1250.296
8035,915.215
8036,907.72
8037,739.735
8038,699.426
8039,587.316
8040,588.338
8041,575.829
8042,575.503
8043,575.959
8044,576.212
8045,608.032
8046,607.403
8047,703.283
8048,827.813
8049,838.654
8050,957.711
8051,965.306
8052,967.482
8053,938.085
8054,933.575
8055,935.703
8056,847.114
8057,858.944
8058,831.04
8059,768.026
8060,759.656
8061,625.321
8062,625.919
8063,594.595
8064,596.112
8065,564.716
8066,563.915
8067,566.196
8068,566.819
8069,600.898
8070,602.161
8071,697.371
8072,682.717
8073,769.689
8074,767.014
8075,785.437
8076,794.99
8077,790.945
8078,780.26
8079,781.068
8080,782.978
8081,763.349
8082,735.969
8083,679.639
8084,654.062
8085,613.686
8086,609.691
8087,573.997
8088,573.38
8089,576.529
8090,576.879
8091,578.083
8092,579.067
8093,715.655
8094,715.556
8095,998.54
8096,1134.257
8097,1176.515
8098,1211.888
8099,1222.327
8100,1224.277
8101,1183.048
8102,1216.318
8103,1215.288
8104,1215.532
8105,1226.592
8106,1241.329
8107,913.597
8108,906.726
8109,739.119
8110,699.284
8111,585.951
8112,585.698
8113,572.34
8114,572.183
8115,572.289
8116,572.163
8117,709.829
8118,710.44
8119,994.942
8120,1132.398
8121,1175.415
8122,1210.495
8123,1219.674
8124,1222.509
8125,1181.702
8126,1215.791
8127,1217.307
8128,1218.012
8129,1230.285
8130,1246.191
8131,915.693
8132,907.898
8133,740.482
8134,699.915
8135,586.676
8136,586.523
8137,573.299
8138,572.988
8139,573.092
8140,573.246
8141,708.456
8142,710.424
8143,997.06
8144,1135.911
8145,1178.165
8146,1212.938
8147,1222.541
8148,1225.506
8149,1184.542
8150,1219.059
8151,1220.643
8152,1223.717
8153,1237.623
8154,1250.699
8155,916.051
8156,908.463
8157,741.425
8158,700.114
8159,585.648
8160,587.203
8161,575.604
8162,574.441
8163,572.86
8164,571.936
8165,706.911
8166,708.283
8167,995.007
8168,1139.399
8169,1177.582
8170,1215.379
8171,1225.667
8172,1230.925
8173,1197.842
8174,1233.467
8175,1237.502
8176,1243.949
8177,1246.388
8178,1250.884
8179,912.975
8180,905.047
8181,737.381
8182,697.746
8183,585.082
8184,586.005
8185,573.265
8186,572.569
8187,571.232
8188,571.833
8189,710.07
8190,711.934
8191,998.245
8192,1141.338
8193,1178.092
8194,1212.477
8195,1222.143
8196,1225.921
8197,1186.348
8198,1221.505
8199,1223.327
8200,1223.472
8201,1234.214
8202,1249.344
8203,912.339
8204,903.696
8205,736.068
8206,696.521
8207,584.057
8208,584.8
8209,572.526
8210,572.833
8211,572.679
8212,572.469
8213,605.13
8214,604.818
8215,700.302
8216,828.597
8217,833.148
8218,951.971
8219,959.587
8220,961.267
8221,929.598
8222,922.558
8223,923.191
8224,834.231
8225,846.584
8226,819.396
8227,757.269
8228,750.229
8229,616.152
8230,618.246
8231,586.049
8232,589.894
8233,562.784
8234,558.007
8235,558.158
8236,568.076
8237,591.827
8238,586.018
8239,682.424
8240,674.279
8241,754.084
8242,746.556
8243,754.132
8244,755.602
8245,754.964
8246,748.071
8247,748.497
8248,748.633
8249,728.626
8250,692.14
8251,639.494
8252,632.785
8253,601.206
8254,600.761
8255,567.869
8256,569.227
8257,573.586
8258,573.471
8259,573.45
8260,573.448
8261,708.819
8262,710.409
8263,995.536
8264,1137.065
8265,1173.147
8266,1206.811
8267,1214.939
8268,1216.761
8269,1175.459
8270,1209.333
8271,1210.084
8272,1210.81
8273,1223.267
8274,1239.429
8275,912.769
8276,905.662
8277,738.249
8278,698.764
8279,585.954
8280,586.743
8281,574.271
8282,574.24
8283,574.232
8284,574.225
8285,711.98
8286,712.816
8287,997.446
8288,1139.292
8289,1176.38
8290,1210.438
8291,1218.821
8292,1220.936
8293,1179.672
8294,1214.277
8295,1215.579
8296,1217.135
8297,1233.94
8298,1255.133
8299,924.015
8300,908.833
8301,739.137
8302,699.465
8303,586.766
8304,587.042
8305,574.015
8306,573.488
8307,572.879
8308,572.569
8309,707.097
8310,708.091
8311,994.317
8312,1141.522
8313,1174.765
8314,1210.023
8315,1219.079
8316,1221.751
8317,1181.462
8318,1217.027
8319,1219.714
8320,1218.382
8321,1230.524
8322,1246.732
8323,913.794
8324,906.861
8325,738.333
8326,697.734
8327,584.798
8328,585.656
8329,573.172
8330,572.985
8331,572.509
8332,572.087
8333,706.992
8334,708.851
8335,996.311
8336,1140.492
8337,1177.799
8338,1213.54
8339,1223.811
8340,1226.438
8341,1185.53
8342,1231.712
8343,1251.057
8344,1254.576
8345,1262.413
8346,1272.397
8347,930.982
8348,917.341
8349,748.104
8350,708.087
8351,595.302
8352,595.101
8353,581.267
8354,579.599
8355,579.025
8356,578.953
8357,715.236
8358,715.844
8359,1001.031
8360,1143.588
8361,1181.354
8362,1216.687
8363,1225.589
8364,1227.754
8365,1186.937
8366,1219.711
8367,1221.972
8368,1226.21
8369,1237.631
8370,1249.838
8371,914.675
8372,907.338
8373,738.843
8374,698.547
8375,585.949
8376,586.626
8377,573.104
8378,572.179
8379,571.927
8380,571.595
8381,604.36
8382,603.932
8383,699.451
8384,828.744
8385,834.699
8386,955.632
8387,964.473
8388,966.833
8389,935.304
8390,929.281
8391,931.774
8392,844.886
8393,852.526
8394,822.26
8395,760.663
8396,754.095
8397,620.202
8398,619.264
8399,586.063
8400,587.092
8401,557.44
8402,556.91
8403,556.273
8404,556.014
8405,588.69
8406,588.013
8407,683.392
8408,674.782
8409,755.309
8410,749.113
8411,758.639
8412,767.832
8413,763.566
8414,754.018
8415,754.833
8416,755.36
8417,734.592
8418,696.454
8419,642.904
8420,636.38
8421,607.953
8422,607.013
8423,577.651
8424,579.832
8425,586.81
8426,574.706
8427,571.324
8428,577.865
8429,716.165
8430,715.311
8431,997.055
8432,1138.742
8433,1170.72
8434,1204.715
8435,1213.627
8436,1216.321
8437,1175.824
8438,1213.658
8439,1222.229
8440,1219.916
8441,1225.544
8442,1243.604
8443,924.01
8444,919.486
8445,755.68
8446,718.25
8447,596.778
8448,601.673
8449,603.296
8450,592.664
8451,583.544
8452,583.733
8453,719.476
8454,716.315
8455,994.832
8456,1136.895
8457,1173.99
8458,1208.712
8459,1217.577
8460,1219.962
8461,1179.416
8462,1215.707
8463,1216.781
8464,1217.381
8465,1229.248
8466,1243.972
8467,912.257
8468,904.683
8469,736.145
8470,695.95
8471,584.066
8472,585.654
8473,572.694
8474,577.292
8475,579.724
8476,579.384
8477,710.186
8478,710.928
8479,995.511
8480,1140.329
8481,1175.526
8482,1209.511
8483,1218.914
8484,1221.544
8485,1180.627
8486,1213.259
8487,1213.961
8488,1214.985
8489,1227.051
8490,1242.906
8491,910.255
8492,903.159
8493,735.427
8494,695.729
8495,584.61
8496,583.825
8497,571.755
8498,572.793
8499,572.777
8500,572.762
8501,706.273
8502,708.345
8503,995.319
8504,1139.482
8505,1176.415
8506,1210.484
8507,1218.847
8508,1221.042
8509,1181.481
8510,1218.179
8511,1220.938
8512,1220.09
8513,1235.804
8514,1256.678
8515,933.283
8516,932.54
8517,768.663
8518,731.304
8519,627.23
8520,642.15
8521,634.769
8522,634.033
8523,636.359
8524,641.739
8525,778.903
8526,783.136
8527,1066.537
8528,1209.041
8529,1250.795
8530,1287.056
8531,1298.432
8532,1308.806
8533,1273.107
8534,1292.395
8535,1271.96
8536,1262.988
8537,1264.919
8538,1280.128
8539,949.089
8540,942.031
8541,788.331
8542,759.729
8543,650.131
8544,651.069
8545,640.877
8546,637.338
8547,642.402
8548,655.138
8549,690.462
8550,686.092
8551,779.639
8552,909.936
8553,921.867
8554,1047.663
8555,1052.067
8556,1051.061
8557,1023.286
8558,1018.547
8559,1018.524
8560,934.538
8561,944.073
8562,907.652
8563,845.042
8564,840.394
8565,710.052
8566,694.757
8567,664.248
8568,675.38
8569,654.128
8570,653.003
8571,653.641
8572,657.201
8573,688.978
8574,680.553
8575,764.082
8576,757.277
8577,843.782
8578,839.307
8579,849.388
8580,855.145
8581,861.977
8582,858.776
8583,861.517
8584,842.359
8585,800.863
8586,750.563
8587,700.588
8588,679.584
8589,629.965
8590,621.692
8591,589.034
8592,592.376
8593,583.037
8594,582.754
8595,583.721
8596,584.534
8597,615.912
8598,614.246
8599,701.641
8600,701.453
8601,790.466
8602,787.374
8603,809.763
8604,813.66
8605,796.047
8606,804.247
8607,821.955
8608,817.699
8609,798.888
8610,755.626
8611,705.069
8612,700.94
8613,669.415
8614,665.381
8615,629.806
8616,628.54
8617,626.716
8618,619.837
8619,618.223
8620,614.946
8621,747.869
8622,755.217
8623,1041.728
8624,1183.143
8625,1210.858
8626,1247.587
8627,1253.507
8628,1244.853
8629,1198.795
8630,1245.223
8631,1240.584
8632,1236.659
8633,1242.763
8634,1267.298
8635,955.852
8636,943.05
8637,788.62
8638,760.23
8639,643.617
8640,633.602
8641,597.544
8642,576.927
8643,572.944
8644,573.137
8645,708.271
8646,709.236
8647,994.89
8648,1138.443
8649,1173.618
8650,1208.784
8651,1219.097
8652,1221.303
8653,1180.818
8654,1214.853
8655,1213.694
8656,1213.084
8657,1225.368
8658,1241.514
8659,912.441
8660,905.07
8661,737.4
8662,697.821
8663,584.837
8664,585.417
8665,572.436
8666,571.976
8667,572.177
8668,578.607
8669,721.51
8670,728.036
8671,1014.247
8672,1153.128
8673,1190.967
8674,1232.203
8675,1245.736
8676,1249.897
8677,1220.295
8678,1267.829
8679,1279.195
8680,1286.163
8681,1305.662
8682,1324.527
8683,999.832
8684,997.902
8685,831.69
8686,794.032
8687,682.824
8688,686.878
8689,675.617
8690,671.829
8691,670.87
8692,671.824
8693,805.333
8694,803.77
8695,1085.404
8696,1231.563
8697,1264.426
8698,1306.021
8699,1327.241
8700,1332.569
8701,1291.823
8702,1325.077
8703,1324.402
8704,1326.103
8705,1340.438
8706,1317.904
8707,954.09
8708,957.163
8709,798.594
8710,758.288
8711,655.174
8712,644.899
8713,635.423
8714,639.11
8715,631.465
8716,628.284
8717,648.941
8718,643.207
8719,736.941
8720,866.002
8721,869.924
8722,976.963
8723,966.653
8724,965.274
8725,935.085
8726,944.398
8727,960.209
8728,877.981
8729,904.671
8730,892.108
8731,841.868
8732,838.112
8733,704.845
8734,706.79
8735,678.028
8736,686.273
8737,658.282
8738,659.349
8739,656.451
8740,653.478
8741,683.241
8742,680.378
8743,772.566
8744,764.522
8745,842.146
8746,837.581
8747,841.508
8748,846.001
8749,851.73
8750,840.089
8751,840.524
8752,835.193
8753,783.284
8754,765.873
8755,721.853
8756,716.887
8757,693.548
8758,694.609
8759,650.698
8760,642.686
